A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A1692,PS 100 CONEY ISLAND SCHOOL (THE) 2951 W 3RD ST BROOKLYN,B3441,P.S. 100 The Coney Island School 2951 West 3 Street Brooklyn,0.8935065
A4516,ROSCOE CONKLING ELEMENTARY SCHOOL 1115 MOHAWK ST UTICA,B967,Conkling School 1115 Mohawk St Utica,0.89349675
A334,PS 175 HENRY H GARNET 175 W 134TH ST NEW YORK,B3603,P.S. 175 Henry H Garnet 175 West 134 Street Manhattan,0.89338803
A1563,PS 373 BROOKLYN TRANSITION CENTER 185 ELLERY ST BROOKLYN,B3795,P.S. 373-Brooklyn Transition Center 185 Ellery St Brooklyn,0.89330244
A1010,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE 45-35 VAN DAM ST LONG ISLAND CITY,B2768,Middle College High School At Laguardia Community College 45-35 Van Dam Street Queens,0.8932854
A643,PS 16 WAKEFIELD 4550 CARPENTER AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.89328086
A3148,WING ELEMENTARY SCHOOL 1 WINGANHAUPPAUGE RD ISLIP,B5391,Wing Kindergarten Center Wingan Hauppage Rd Islip,0.89326566
A2878,MARY J TANNER PRIMARY SCHOOL PO BOX 200 MIDDLE GRANVILLE,B2709,"Mary J Tanner School P.O. Box 200, 9593 State Route 22 Mdl Granville",0.8932556
A577,PS 56 NORWOOD HEIGHTS 341 E 207TH ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.8932475
A3558,MOUNT SINAI ELEMENTARY SCHOOL PO BOX 397 MOUNT SINAI,B2881,Mount Sinai Elementary School N Country Rd Mount Sinai,0.89324594
A4095,RONDOUT VALLEY JUNIOR HIGH SCHOOL PO BOX 9 ACCORD,B4294,Rondout High School 122 Kyserike Rd Accord,0.8932162
A2328,WATERFRONT ELEMENTARY SCHOOL 95 FOURTH ST BUFFALO,B403,Blasdell Elementary School 3780 S Park Ave Buffalo,0.89313346
A1508,PS 254 ROSA PARKS SCHOOL (THE) 84-40 101ST ST RICHMOND HILL,B3728,P.S. 254 - The Rosa Parks School 84-40 101 Street Queens,0.89302224
A4553,PLATTEKILL ELEMENTARY SCHOOL PO BOX 310 WALLKILL,B4043,Plattekill Elementary School 1270 Route 32 Plattekill,0.8929572
A4069,THURGOOD MARSHALL MIDDLE SCHOOL 4115 LAKE AVE ROCHESTER,B4956,Thurgood Marshall Academy Lower School 276 W 151st St New York,0.89295256
A2888,VILLAGE SCHOOL 614 MIDDLE NECK RD GREAT NECK,B1688,Great Neck North Middle School 77 Polo Rd Great Neck,0.89288014
A2142,BAINBRIDGE-GUILFORD HIGH SCHOOL 18 JULIAND ST BAINBRIDGE,B245,Bainbridge-Guilford Ms/Hs 18 Juliand St Bainbridge,0.8928316
A2924,GREENWOOD LAKE ELEMENTARY SCHOOL PO BOX 8 GREENWOOD LAKE,B1720,Greenwood Lake Elem School 80 Waterstone Road Greenwood Lake,0.8927767
A1152,PATHWAYS COLLEGE PREPARATORY SCHOOL:  A COLLEGE BOARD SCHOOL 109-89 204TH ST SAINT ALBANS,B3954,Pathways College Preparatory School: A College Board School 109-89 204 Street Queens,0.8926189
A3097,FLOWER HILL SCHOOL PO BOX 1500 HUNTINGTON,B1444,Flower Hill Elementary School 98 Flower Hill Road Huntington,0.8926066
A1679,SCHOOL FOR FUTURE LEADERS (THE) 942 62ND ST BROOKLYN,B3768,P.S. 310 - The School For Future Leaders 942 62nd Street Brooklyn,0.89259917
A4053,SCHOOL 54-FLOWER CITY COMMUNITY SCHOOL 36 OTIS ST ROCHESTER,B1314,Elementary School 52 100 Farmington Rd Rochester,0.8925971
A4462,TIOGA MIDDLE SCHOOL PO BOX 241 TIOGA CENTER,B4964,Tioga Middle School 27 5th Ave Tioga Center,0.89249337
A1728,PS 109 1001 E 45TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.8924765
A1622,PS 643 639 ST ANN'S AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.8924166
A581,PS 94 KINGS COLLEGE SCHOOL 3530 KINGS COLLEGE PL BRONX,B3425,P.S. 094 Kings College School 3530 Kings College Pl Bronx,0.8924062
A398,PS 1 COURTLANDT SCHOOL 335 E 152ND ST BRONX,B3204,P.S. 001 Courtlandt School 335 East 152 Street Bronx,0.8923803
A3457,MEDINA JUNIOR-SENIOR HIGH SCHOOL 2 MUSTANG DR MEDINA,B2750,Medina High School 11235 Maple Ridge Rd Medina,0.8923737
A961,PS 274 KOSCIUSKO 800 BUSHWICK AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.89233816
A585,PS 205 FIORELLO LAGUARDIA 2475 SOUTHERN BLVD BRONX,B3667,P.S. 205 Fiorello Laguardia 2475 Southern Blvd Bronx,0.8923232
A3302,PRIMARY EDUCATION CENTER 4061 CREEK RD YOUNGSTOWN,B2465,Lewiston-Porter Primary Education Cntr 4061 Creek Rd Youngstown,0.89231205
A1399,PS 156 WAVERLY 104 SUTTER AVE BROOKLYN,B3565,P.S. 156 Waverly 104 Sutter Ave Brooklyn,0.8923068
A1738,PS 193 GIL HODGES 2515 AVE L BROOKLYN,B3638,P.S. 193 Gil Hodges 2515 Avenue L Brooklyn,0.89225125
A2366,CAIRO-DURHAM HIGH SCHOOL PO BOX 598 CAIRO,B658,Cairo-Durham Jr-Sr High School 1301 Rt 145 Cairo,0.89221
A3459,MENANDS SCHOOL 19 WARDS LN MENANDS,B2752,Menands School 19 Wards Lane Menands,0.892179
A2615,DRYDEN HIGH SCHOOL PO BOX 88 DRYDEN,B1139,Dryden High School Freeville Rd Dryden,0.89213413
A557,BRONX STEM AND ARTS ACADEMY (THE) 695 E 182ND ST BRONX,B1190,East Fordham Academy For The Arts 120 East 184 Street Bronx,0.8921178
A4298,SODUS ELEMENTARY SCHOOL PO BOX 220 SODUS,B4526,Sodus Elementary School 6264 State Route 88 Sodus,0.891975
A1256,PS 48 WILLIAM G WILCOX 1050 TARGEE ST STATEN ISLAND,B3335,P.S. 048 William C. Wilcox 1055 Targee St Staten Island,0.89194524
A1927,AMERICAN DREAM CHARTER SCHOOL 403 CONCORD AVE BRONX,B1134,Dream Charter School Mott Haven 20 Bruckner Blvd Bronx,0.89192045
A1713,PS 329 SURFSIDE 2929 W 30TH ST BROOKLYN,B3778,P.S. 329 Surfside 2929 W 30th St Brooklyn,0.8918357
A655,PS 103 HECTOR FONTANEZ 4125 CARPENTER AVE BRONX,B3447,P.S. 103 Hector Fontanez 4125 Carpenter Avenue Bronx,0.8917812
A1465,ACTIVE LEARNING ELEMENTARY SCHOOL (THE) 137-20 FRANKLIN AVE FLUSHING,B4826,The Active Learning Elementary School 137-20 Franklin Ave Queens,0.8917403
A2766,FONDA-FULTONVILLE K-4 SCHOOL PO BOX 1501 FONDA,B1451,Fonda-Fultonville K-4 School 112 Old Johnstown Rd Fonda,0.89169604
A1154,PS/IS 295 222-14 JAMAICA AVE QUEENS VILLAGE,B4115,Ps/Is 268 92-07 175 Street Queens,0.8916559
A4616,WAYNE CENTRAL MIDDLE SCHOOL PO BOX 155 ONTARIO CENTER,B5237,Wayne Primary School 1730 Ridge Road Ontario Center,0.8916528
A2340,MIDDLE EARLY COLLEGE HIGH SCHOOL 2885 MAIN ST BUFFALO,B142,Amherst Central High School 4301 Main St Buffalo,0.8915968
A1235,PS 19 CURTIS SCHOOL (THE) 780 POST AVE STATEN ISLAND,B1035,Curtis High School 105 Hamilton Ave Staten Island,0.89157975
A164,PS 126 JACOB AUGUST RIIS 80 CATHERINE ST NEW YORK,B3499,P.S. 126 Jacob August Riis 80 Catherine Street Manhattan,0.8915678
A1157,COLLABORATIVE ARTS MIDDLE SCHOOL 145-00 SPRINGFIELD BLVD SPRINGFIELD GARDENS,B924,Collaborative Arts Middle School 145-00 Springfield Boulevard Queens,0.89153063
A3452,MCGRAW ELEMENTARY SCHOOL 50 W ACADEMY ST MCGRAW,B2732,Mcgraw High School 10 W Academy St Mc Graw,0.8913679
A3990,RED CREEK MIDDLE SCHOOL PO BOX 190 RED CREEK,B4182,Red Creek Middlehigh School 6574 South St Red Creek,0.89130443
A840,PS 958 836-841 5TH AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.89130086
A2393,HAGAN SCHOOL 42 HAGAN DR POUGHKEEPSIE,B1753,Hagan-Spackenkill Elem School 42 Hagan Dr Poughkeepsie,0.8912845
A3935,POLAND ELEMENTARY SCHOOL 74 COLD BROOK ST POLAND,B5187,Warsaw Elementary School 153 W Buffalo St Warsaw,0.89117444
A418,LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE):  X223 360 E 145TH ST BRONX,B2578,M.S. 223 The Laboratory School Of Finance And Technology 360 East 145 Street Bronx,0.8910856
A2313,COMMUNITY SCHOOL #53 329 ROEHRER AVE BUFFALO,B4405,"School #097, Harvey Austin School 1405 Sycamore Street Buffalo",0.89108515
A4260,SHERMAN HIGH SCHOOL PO BOX 950 SHERMAN,B4496,Sherman High School 127 Park St Sherman,0.8910529
A3013,RHODES ACADEMY OF HUMANITIES AND THE ARTS 270 WASHINGTON ST HEMPSTEAD,B4211,Rhodes Academy 270 Washington Strret Hempstead,0.8909708
A3966,S F B MORSE ELEMENTARY SCHOOL 101 MANSION ST POUGHKEEPSIE,B2851,Morse Young Magnet School 101 Mansion St Poughkeepsie,0.89096
A3098,HUNTINGTON HIGH SCHOOL PO BOX 1500 HUNTINGTON,B2024,Huntington High School 188 Oakwood Rd Huntington,0.890874
A759,PS 44 MARCUS GARVEY 432 MONROE ST BROOKLYN,B3320,P.S. 044 Marcus Garvey 432 Monroe Street Brooklyn,0.890812
A1445,JHS 185 EDWARD BLEEKER 147-26 25TH DR FLUSHING,B2193,J.H.S. 185 Edward Bleeker 147-26 25th Dr Queens,0.8907617
A1261,PS 54 CHARLES W LENG 1060 WILLOWBROOK RD STATEN ISLAND,B4110,Ps 78 100 Tompkins Ave Staten Island,0.8906538
A1208,ENERGY TECH HIGH SCHOOL 36-41 28TH ST LONG ISLAND CITY,B1349,Energy Tech High School 36-41 28 Street Queens,0.89057785
A2794,NEW VISIONS ELEMENTARY SCHOOL 80 RAYNOR ST FREEPORT,B2968,New Vision Exploration School 87 Pine St Freeport,0.89045763
A2740,FABIUS-POMPEY ELEMENTARY SCHOOL 7800 MAIN ST FABIUS,B1392,Fabius Jr-Sr High School 1211 Mill St Fabius,0.89040244
A456,LONGWOOD PREPARATORY ACADEMY 965 LONGWOOD AVE BRONX,B4838,The Bronxwood Preparatory Academy 921 East 228th Street Bronx,0.8904009
A2524,SAWMILL INTERMEDIATE SCHOOL PO BOX 150 COMMACK,B4385,Sawmill Intermediate School 103 New Hwy Commack,0.8903991
A2871,GOWANDA HIGH SCHOOL 10674 PROSPECT ST GOWANDA,B1663,Gowanda Hs 10674 Prospect St Gowanda,0.89034486
A559,PS 279 CAPT MANUEL RIVERA JR 2100 WALTON AVE BRONX,B3744,"P.S. 279 Captain Manuel Rivera, Jr. 2100 Walton Ave Bronx",0.89031446
A3638,NEWARK VALLEY SENIOR HIGH SCHOOL PO BOX 547 NEWARK VALLEY,B2982,Newark Valley Middle School 88 Whig St Newark Valley,0.89023757
A1803,UNCOMMON BED-STUY EAST CHARTER SCHOOL NYC 800 GATES AVE-4TH FL BROOKLYN,B315,"Bed-Stuy East Middle School 800 Gates Avenue, 4th. Floor Brooklyn",0.89021957
A1354,PS 213 NEW LOTS 580 HEGEMAN AVE BROOKLYN,B3684,P.S. 213 New Lots 580 Hegeman Avenue Brooklyn,0.8902011
A3528,SAPPHIRE ELEMENTARY SCHOOL 159 HARRIMN HGHTS RD HARRIMAN,B4366,Sapphire Heights Elem School Po Box 1033 Harriman,0.89019424
A1491,PS 123 145-01 119TH AVE SOUTH OZONE PARK,B3562,P.S. 155 13002 115th Ave South Ozone Park,0.8901515
A135,HIGH SCHOOL 560 CITY-AS-SCHOOL 16 CLARKSON ST NEW YORK,B1915,High School M560 - City As School 16 Clarkson St Manhattan,0.8901353
A172,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES 333 W 17TH ST NEW YORK,B2974,New York City Lab Middle School For Collaborative Studies 333 West 17 Street Manhattan,0.8901292
A3069,HOOSIC VALLEY JUNIOR SENIOR HIGH SCHOOL RT 67 SCHAGHTICOKE,B1987,Hoosic Valley Jr-Sr High Sch 1548 Route 67 Schaghticoke,0.89000434
A276,PS 180 HUGO NEWMAN 370 W 120TH ST NEW YORK,B3612,P.S. 180 Hugo Newman 370 W 120th St Manhattan,0.88997287
A4162,SANDY CREEK MIDDLE SCHOOL PO BOX 248 SANDY CREEK,B4362,Sandy Creek High School 124 Salisbury Street Sandy Creek,0.8898941
A1735,PS 119 AMERSFORT 3829 AVE K BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.88988394
A1402,PS 184 NEWPORT 273 NEWPORT ST BROOKLYN,B3620,P.S. 184 Newport 273 Newport St Brooklyn,0.88978213
A2272,BRIDGEHAMPTON SCHOOL PO BOX 3021 BRIDGEHAMPTON,B469,Bridgehampton Schools 2685 Montauk Highway Bridgehampton,0.8897727
A3825,OXFORD ACADEMY HIGH SCHOOL PO BOX 192 OXFORD,B3186,Oxford Academy High School 50 South Washington Ave Oxford,0.88972634
A2544,SUSAN E WILEY SCHOOL SCUDDER AVE COPIAGUE,B5334,Wiley Elementary School 365 Scudder Ave Copiague,0.8896506
A653,PS 96 RICHARD RODGERS 2385 OLINVILLE AVE BRONX,B3432,P.S. 096 Richard Rodgers 650 Waring Avenue Bronx,0.8895945
A1404,PS 298 DR BETTY SHABAZZ 85 WATKINS ST BROOKLYN,B3758,P.S. 298 Dr. Betty Shabazz 85 Watkins St Brooklyn,0.88957727
A1707,PS 238 ANNE SULLIVAN 1633 E 8TH ST BROOKLYN,B3712,P.S. 238 Anne Sullivan 1633 East 8 Street Brooklyn,0.889453
A4548,VOORHEESVILLE ELEMENTARY SCHOOL PO BOX 468 VOORHEESVILLE,B5147,Voorheesville Middle School 432 New Salem Rd Voorheesville,0.88939124
A2580,CROWN POINT CENTRAL SCHOOL PO BOX 35 CROWN POINT,B1026,Crown Point Central School Main Street Crown Point,0.8893597
A2020,HELLENIC CLASSICAL CHARTER SCHOOL - STATEN ISLAND 1641 RICHMOND AVE STATEN ISLAND,B1849,Hellenic Classical Charter School 646 Fifth Ave Brooklyn,0.88927525
A3075,NORTH HORNELL SCHOOL AVONDALE AVE HORNELL,B3018,North Hornell Elem School 173 Terry St Hornell,0.8892161
A3763,SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL 3160 SKILLMAN AVE OCEANSIDE,B3097,Oceanside High School 3160 Skillman Ave Oceanside,0.88918996
A1360,PS 306 ETHAN ALLEN 970 VERMONT ST BROOKLYN,B3764,P.S. 306 Ethan Allen 970 Vermont Street Brooklyn,0.88918984
A1045,PS 98 DOUGLASTON SCHOOL (THE) 40-20 235TH ST DOUGLASTON,B3436,P.S. 098 The Douglaston School 4020 235th St Douglaston,0.8891749
A2241,BLOOMFIELD MIDDLE SCHOOL PO BOX 250 BLOOMFIELD,B407,Bloomfield Elementary School 45 Maple Ave Bloomfield,0.88912416
A3062,HONEOYE ELEMENTARY SCHOOL PO BOX 170 HONEOYE,B1981,Honeoye Elementary School 8528 Main Street Honeoye,0.88911664
A3961,LAWRENCE AVENUE ELEMENTARY SCHOOL 29 LEROY ST POTSDAM,B2427,Lawrence Avenue Elem School Lawrence Avenue Potsdam,0.8890942
A1582,PS 369 COY L COX SCHOOL 491 DEAN ST BROOKLYN,B3846,P.S. K369 - Coy L. Cox School 383 State Street Brooklyn,0.88898474
A1348,PS 149 DANNY KAYE 700 SUTTER AVE BROOKLYN,B3544,P.S. 149 Danny Kaye 700 Sutter Avenue Brooklyn,0.8889353
A1391,PS 938 76 DINSMORE PL BROOKLYN,B4112,Ps 939 270 59th Street Brooklyn,0.88891625
A2801,BLASDELL ELEMENTARY SCHOOL 3780 S PARK AVE BLASDELL,B403,Blasdell Elementary School 3780 S Park Ave Buffalo,0.88891006
A2456,CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL 609 MINER FARM RD CHAZY,B832,Chazy Union Free School 609 Miner Farm Road Chazy,0.88884985
A268,MS 247 DUAL LANGUAGE MIDDLE SCHOOL 100 W 77TH ST NEW YORK,B2607,M.S. M247 Dual Language Middle School 32 West 92 Street Manhattan,0.8888258
A1244,PS 30 WESTERLEIGH 200 WARDWELL AVE STATEN ISLAND,B3281,P.S. 030 Westerleigh 200 Wardwell Ave Staten Island,0.8888237
A2195,BEAVER RIVER SENIOR HIGH SCHOOL PO BOX 179 BEAVER FALLS,B308,Beaver River Middle School 9508 Artz Road Beaver Falls,0.8887253
A2761,FILLMORE CENTRAL SCHOOL PO BOX 177 FILLMORE,B1426,Fillmore Central School 104 W Main St Fillmore,0.8887179
A1820,ACADEMY CHARTER SCHOOL 117 N FRANKLIN AVE HEMPSTEAD,B4823,The Academy Charter School I 117 North Franklin St Hemstead,0.88865304
A1755,PS 277 GERRITSEN BEACH 2529 GERRITSEN AVE BROOKLYN,B3743,P.S. 277 Gerritsen Beach 2529 Gerritsen Ave Brooklyn,0.8885391
A1648,PS 127 MCKINLEY PARK 7805 7TH AVE BROOKLYN,B3501,P.S. 127 Mckinley Park 7805 7 Avenue Brooklyn,0.8882835
A1202,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION 34-12 36TH AVE LONG ISLAND CITY,B243,Baccalaureate School For Global Education 3412 36th Ave Astoria,0.88825
A187,PS 212 MIDTOWN WEST 328 W 48TH ST NEW YORK,B3683,P.S. 212 Midtown West 328 West 48 Street Manhattan,0.8881962
A455,PS 182 601 STICKBALL BLVD BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.8881904
A3235,LA FARGEVILLE CENTRAL SCHOOL PO BOX 138 LA FARGEVILLE,B2387,La Fargevill Central School 20414 Sunrise Ave La Fargeville,0.8881855
A2687,GREENBURGH ELEVEN ELEMENTARY SCHOOL 1 ECHO HILLS - BETHUNE BLDG #36 DOBBS FERRY,B1704,Greenburgh Eleven Elementary School P.O. Box 501 Dobbs Ferry,0.88817203
A2919,GREENVILLE HIGH SCHOOL PO BOX 129 GREENVILLE,B1714,Greenville Jr-Sr High School 4982 State Route 81 Greenville,0.8881547
A3742,NORTHVILLE HIGH SCHOOL PO BOX 608 NORTHVILLE,B3054,Northville High School 131 S 3rd St Northville,0.88807285
A162,PS 116 MARY LINDLEY MURRAY 210 E 33RD ST NEW YORK,B3480,P.S. 116 Mary Lindley Murray 210 E 33rd St New York,0.888051
A3732,NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL PO BOX 164 ELLENBURG DEPOT,B2908,N Adirondack Jr-Sr High School Po Box 164 Ellenburg Dpt,0.8879919
A561,PS 37 MULTIPLE INTELLIGENCE SCHOOL 360 W 230TH ST BRONX,B3876,P.S. X037 - Multiple Intelligence School 360 West 230 Street Bronx,0.88797545
A1752,PS 312 BERGEN BEACH 7103 AVE T BROOKLYN,B3770,P.S. 312 Bergen Beach 7103 Avenue T Brooklyn,0.88795626
A504,PS 163 ARTHUR A SCHOMBERG 2075 WEBSTER AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.88795483
A2692,G L PRIESS PRIMARY SCHOOL 3000 SCHOOLVIEW RD EDEN,B1732,Grover L Preiss Primary School 3000 Schoolview Rd Eden,0.88773394
A4705,WHITEHALL JUNIOR-SENIOR HIGH SCHOOL PO BOX 29 WHITEHALL,B5326,Whitehall Jr-Sr High School Buckley Road Whitehall,0.88771135
A4568,GAYHEAD SCHOOL PO BOX 307 HOPEWELL JUNCTION,B1569,Gayhead Elementary School Entry Rd Hopewell Jct,0.8875897
A1016,HIGH SCHOOL OF APPLIED COMMUNICATIONS 30-20 THOMSON AVE LONG ISLAND CITY,B1908,High School For Media And Communications 549 Audubon Avenue Manhattan,0.8874006
A2992,HAUPPAUGE HIGH SCHOOL PO BOX 6006 HAUPPAUGE,B1822,Hauppauge Middle School 600 Townline Rd Hauppauge,0.88723767
A4749,WYOMING CENTRAL SCHOOL PO BOX 244 WYOMING,B5420,Wyoming Central School 1225 State Route 19 Wyoming,0.8871289
A170,PS 198 ISADOR E IDA STRAUS 1700 3RD AVE NEW YORK,B3651,P.S. 198 Isador E. Ida Straus 1700 3 Avenue Manhattan,0.88711095
A1663,JHS 220 JOHN J PERSHING 4812 9TH AVE BROOKLYN,B2203,J.H.S. 220 John J. Pershing 4812 9 Avenue Brooklyn,0.8869325
A1211,HUNTERS POINT ELEMENTARY SCHOOL 1-35 57TH AVE LONG ISLAND CITY,B2023,Hunters Point Community Middle School 1-50 51st Ave Queens,0.8868
A4014,PULASKI STREET ELEMENTARY SCHOOL 300 PULASKI ST RIVERHEAD,B4125,Pulaski Road Elementary School 623 9th Ave East Northport,0.88679594
A3419,MARION JUNIOR-SENIOR HIGH SCHOOL PO BOX 999 MARION,B2688,Marion Jr-Sr High School 4034 Warner Rd Marion,0.88670564
A1328,EAST WILLIAMSBURG SCHOLARS ACADEMY 850 GRAND ST BROOKLYN,B567,Brooklyn College Academy 350 Coney Island Ave Brooklyn,0.886626
A2563,CORNWALL-ON-HUDSON ELEMENTARY SCHOOL 234 HUDSON ST CORNWALL ON HUDSON,B993,Cornwall Elementary School 99 Lee Rd Cornwall,0.8865324
A2045,VALLEY EARLY CHILDHOOD SCHOOL 6786 COUNTY RT 119 CAMERON MILLS,B5097,Valley Elementary School 5736 County Road 119 Cameron Mills,0.8864431
A288,PS 452 210 W 61ST ST NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.8862921
A301,PS 112 JOSE CELSO BARBOSA 535 E 119TH ST NEW YORK,B3473,P.S. 112 Jose Celso Barbosa 535 E 119th St Manhattan,0.8862344
A3730,MOOERS ELEMENTARY SCHOOL 16 SCHOOL ST MOOERS,B2839,Mooers Elementary School School Street Mooers,0.8862081
A1295,OPPORTUNITY CHARTER SCHOOL 240 W 113TH ST-4TH FL NEW YORK,B4892,"The Opportunity Charter School 240 West 113th Street, Room 406 New York",0.88617796
A2204,SHORE ROAD SCHOOL 2801 SHORE RD BELLMORE,B4498,Shore Road Intermediate Center 2801 Shore Rd Bellmore,0.88615465
A3542,MORAVIA JUNIOR-SENIOR HIGH SCHOOL PO BOX 1189 MORAVIA,B2840,Moravia Jr-Sr High School 68 S Main St Moravia,0.8860066
A1462,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES 46-21 COLDEN ST FLUSHING,B1225,East-West School Of International Studies 46-21 Colden Street Queens,0.8859751
A1700,PS 209 MARGARET MEAD 2609 E 7TH ST BROOKLYN,B3677,P.S. 209 Margaret Mead 2609 East 7 Street Brooklyn,0.8859271
A973,ACADEMY FOR EXCELLENCE IN LEADERSHIP 400 IRVING AVE BROOKLYN,B46,Academy For Personal Leadership And Excellence 120 East 184 Street Bronx,0.8858491
A4299,SODUS INTERMEDIATE SCHOOL PO BOX 220 SODUS,B4527,Sodus Intermediate School 54 Mill St Ext Sodus,0.885846
A4696,WHEELERVILLE SCHOOL PO BOX 756 CAROGA LAKE,B5318,Wheelerville Un Free School 2417 State Highway 10 Caroga Lake,0.8858296
A1082,PS 121 126-10 109TH AVE SOUTH OZONE PARK,B3562,P.S. 155 13002 115th Ave South Ozone Park,0.88571906
A1797,NYC CHARTER HS - AECI 838 BROOK AVE BRONX,B550,Bronx-Manhattan Sda School 1440 Plimpton Ave Bronx,0.8857086
A4062,RISE COMMUNITY SCHOOL 279 W RIDGE RD ROCHESTER,B1308,Elementary School 41 279 Ridge Rd W Rochester,0.8855939
A177,PS 89 201 WARREN ST NEW YORK,B4110,Ps 78 100 Tompkins Ave Staten Island,0.885586
A3922,PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL 50 KENNEDY DR PLAINVIEW,B2331,Kennedy High School 50 Kennedy Dr Plainview,0.8854886
A661,PS 121 THROOP 2750 THROOP AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.8853715
A2120,WEST ROAD/D'AQUANNIS INTERMEDIATE SCHOOL 181 WEST RD PLEASANT VALLEY,B5280,West Road Intermediate School 253 West Rd Pleasant Vly,0.88527215
A3402,MANHASSET MIDDLE SCHOOL 200 MEMORIAL PL MANHASSET,B2640,Manhasset Hs - Secondary School 200 Memorial Pl Manhasset,0.88526314
A4461,TIOGA ELEMENTARY SCHOOL PO BOX 241 TIOGA CENTER,B4961,Tioga Elementary School 27 Fifth Avenue Tioga Center,0.8851652
A1492,PS 124 OSMOND A CHURCH 129-15 150TH AVE SOUTH OZONE PARK,B3494,P.S. 124 Osmond A Church 129-15 150 Avenue Queens,0.88497126
A1253,PS 44 THOMAS C BROWN 80 MAPLE PKWY STATEN ISLAND,B4110,Ps 78 100 Tompkins Ave Staten Island,0.88486874
A1578,PS 77 62 PARK PL BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.8848398
A461,GOTHAM COLLABORATIVE HIGH SCHOOL 1980 LAFAYETTE AVE BRONX,B513,Bronx Community High School 1980 Lafayette Ave Bronx,0.8847628
A2874,MARTIN LUTHER KING JR HIGH SCHOOL 1 S BROADWAY HASTINGS ON HUDSON,B2702,Martin Luther King Elem School 135 Locust Hill Ave Yonkers,0.8847554
A265,PS 242 YOUNG DIPLOMATS MAGNET ACADEMY (THE) 134 W 122ND ST NEW YORK,B3715,P.S. 242 - The Young Diplomats Magnet Academy 134 West 122 Street Manhattan,0.8846679
A2633,CITIZEN EDMOND GENET SCHOOL 29 ENGLEWOOD AVE EAST GREENBUSH,B1583,Genet Middle School 29 Englewood Ave East Greenbush,0.8845997
A2864,GOSHEN INTERMEDIATE SCHOOL 13 MCNALLY ST GOSHEN,B2124,Intermediate 13 Mcnally St Goshen,0.8845038
A1833,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2 450 ST PAUL'S PL-5TH FL BRONX,B507,Bronx Charter School For Excellence 3 And 4 Middle 1160 E 213th S Bronx,0.8844273
A167,PS 158 BAYARD TAYLOR 1458 YORK AVE NEW YORK,B3568,P.S. 158 Bayard Taylor 1458 York Avenue Manhattan,0.8843244
A407,PS 65 MOTHER HALE ACADEMY 677 E 141ST ST BRONX,B3374,P.S. 065 Mother Hale Academy 677 East 141 Street Bronx,0.88425195
A1199,PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL 86-15 37TH AVE JACKSON HEIGHTS,B3863,P.S. Q222 - Fire Fighter Christopher A. Santora School 86-15 37 Avenue Queens,0.8842479
A1361,PS 328 PHYLLIS WHEATLEY 330 ALABAMA AVE BROOKLYN,B3777,P.S. 328 Phyllis Wheatley 330 Alabama Avenue Brooklyn,0.88422596
A2165,MILTON TERRACE ELEMENTARY SCHOOL 200 WOOD RD BALLSTON SPA,B264,Ballston Spa Middle School 10 Wood Rd Ballston Spa,0.8842101
A1238,PS 22 GRANITEVILLE 1860 FOREST AVE STATEN ISLAND,B3261,P.S. 022 Graniteville 1860 Forest Ave Staten Island,0.88419163
A1346,PS 65 696 JAMAICA AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.88416183
A3697,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL PO BOX 740 NORTH COLLINS,B3012,North Collins Jr-Sr High Sch 2045 School St North Collins,0.88409525
A61,UNADILLA VALLEY ELEMENTARY SCHOOL PO BOX F NEW BERLIN,B5014,Unadilla Valley Central School 4238 State Highway 8 New Berlin,0.88408774
A1457,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL 29-66 137TH ST FLUSHING,B3716,P.S. 242 Leonard P. Stavisky Early Childhood School 29-66 137 Street Queens,0.8840173
